id,loan_amnt,funded_amnt,term_months,int_rate,installment,grade,sub_grade,emp_title,emp_length_years,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies
514306,3000,3000,36,0.0788,93.85,A,A5,Electronic Arts,3.0,RENT,142000.0,Source Verified,2026-05-10,Fully Paid,home_improvement,Home Improvement for High Income individual,328xx,FL,7.34,0,2000-04-01,0,5,0,13221,0.944,5,0.0
513209,10000,10000,36,0.1136,329.12,B,B5,Morrell  and  Company,2.0,RENT,36000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Debt Consolidation,112xx,NY,5.53,0,2000-07-01,2,2,0,1799,0.899,10,0.0
514296,1950,1950,36,0.1311,65.81,C,C2,Washington Unified School District,3.0,RENT,31200.0,Not Verified,2026-05-10,Fully Paid,other,Survival,956xx,CA,15.08,0,2000-10-01,1,6,0,4100,0.911,13,0.0
511760,4000,4000,36,0.1099,130.95,B,B4,folsom state prison,1.0,RENT,45576.0,Source Verified,2026-05-10,Fully Paid,other,debt free,956xx,CA,7.66,0,1926-04-04,0,6,0,4027,0.253,20,0.0
514260,9000,9000,36,0.1273,302.1,C,C1,Not Disclosed,3.0,MORTGAGE,130000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Motivated Young Professional Looking to Consolidate Debt,900xx,CA,6.21,0,1926-02-04,2,8,0,5322,0.657,12,0.0
514258,25000,25000,36,0.1136,822.78,B,B5,st jude medical center,10.0,RENT,55000.0,Verified,2026-05-10,Charged Off,credit_card,save jenny,928xx,CA,18.33,0,1984-03-01,0,11,0,34495,0.843,31,0.0
514252,20000,20000,36,0.1025,647.7,B,B2,State of Connecticut--DCF,10.0,MORTGAGE,102000.0,Source Verified,2026-05-10,Fully Paid,debt_consolidation,Debt Reduction/Home Improvement,063xx,CT,9.09,0,1992-05-01,0,8,0,14674,0.411,28,0.0
482572,13000,13000,36,0.1025,421.01,B,B2,Walgreens,5.0,MORTGAGE,66000.0,Verified,2026-05-10,Fully Paid,debt_consolidation,personal loan,350xx,AL,17.02,1,1994-07-01,4,16,0,3912,0.087,46,0.0
510102,3500,3500,36,0.1422,120.0,C,C5,Singleton Healy ,1.0,RENT,22608.0,Not Verified,2026-05-10,Fully Paid,moving,moving,128xx,NY,12.95,0,1926-01-07,1,5,0,4480,0.669,8,0.0
514233,2500,2500,36,0.1311,84.37,C,C2,starbucks,4.0,RENT,21996.0,Source Verified,2026-05-10,Charged Off,other,Moving,940xx,CA,8.07,0,1926-08-03,2,3,0,997,0.344,7,0.0
514207,7800,7800,36,0.1311,263.21,C,C2,contractors license board,8.0,MORTGAGE,42000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Debt Free,956xx,CA,17.57,0,1998-05-01,1,13,0,9727,0.355,23,0.0
514206,21000,21000,36,0.1941,774.19,F,F4,Pacific BMW,3.0,RENT,40000.0,Verified,2026-05-10,Fully Paid,debt_consolidation,Help a loving couple achieve our dreams.,900xx,CA,5.7,0,1926-07-04,0,5,0,6315,0.957,6,0.0
494423,25000,25000,36,0.1459,861.63,D,D1,Jefferson Regional Medical Center,0.0,RENT,170004.0,Verified,2026-05-10,Fully Paid,other,Physician In Need,631xx,MO,11.23,0,1996-10-01,0,20,0,30351,0.53,47,0.0
514055,11000,11000,36,0.1422,377.13,C,C5,bloomingdales,5.0,RENT,29004.0,Verified,2026-05-10,Fully Paid,other,personal,104xx,NY,11.01,0,1926-05-05,1,6,0,8735,0.687,9,0.0
514022,1500,1500,36,0.1422,51.43,C,C5,Walmart Pharmacy,8.0,RENT,25140.0,Verified,2026-05-10,Charged Off,other,Tamkmovingexcitment,321xx,FL,24.44,0,2000-01-01,1,6,0,0,0.0,11,0.0
514148,5000,5000,36,0.1025,161.93,B,B2,Fuller Theological Seminary,4.0,RENT,38300.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Always On Time,910xx,CA,22.21,0,1987-09-01,0,24,0,5796,0.203,46,0.0
514097,4000,4000,36,0.1273,134.27,C,C1,"Unisen, Inc. DBA Star Trac",4.0,RENT,32640.0,Not Verified,2026-05-10,Fully Paid,credit_card,Just consolidating!,925xx,CA,18.24,0,1926-07-05,1,7,0,5010,0.387,11,0.0
514075,10000,10000,36,0.1348,339.25,C,C3,Los Angeles Unified School District,10.0,RENT,69000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Needing 2 get back on track,913xx,CA,14.03,1,1992-11-01,0,7,0,4896,0.569,13,0.0
514060,6000,6000,36,0.1459,206.79,D,D1,Chili's bar and grill,3.0,RENT,15000.0,Not Verified,2026-05-10,Charged Off,major_purchase,personal investment,130xx,NY,0.0,2,1926-04-07,0,5,0,0,0.0,6,0.0
514058,17000,17000,36,0.0788,531.77,A,A5,Pasco Sheriff's Office,10.0,MORTGAGE,73000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Debt Consolidation,346xx,FL,23.74,0,1979-04-01,1,20,0,13958,0.129,34,0.0
514051,1500,1500,36,0.1422,51.43,C,C5,MAURICE ROTH,2.0,RENT,30000.0,Source Verified,2026-05-10,Fully Paid,other,Bella,191xx,PA,14.52,0,1926-03-07,1,13,0,9040,0.367,16,0.0
512846,8100,8100,36,0.1385,276.25,C,C4,St Petersburg Kennel Club,3.0,RENT,55200.0,Source Verified,2026-05-10,Fully Paid,debt_consolidation,Debt Free Now,337xx,FL,17.63,0,1996-01-01,0,9,0,2963,0.442,44,0.0
513987,11200,11200,36,0.0988,360.76,B,B1,Pomona Unified School District,4.0,RENT,69700.0,Not Verified,2026-05-10,Fully Paid,credit_card,A New Begining...,917xx,CA,10.97,0,1991-06-01,0,15,0,7914,0.609,30,0.0
513976,9000,9000,36,0.0988,289.9,B,B1,Palo Verde Unified School District,1.0,RENT,41000.0,Not Verified,2026-05-10,Fully Paid,credit_card,teacher,917xx,CA,20.99,0,1998-11-01,0,8,0,10102,0.281,14,0.0
513979,4000,4000,36,0.0988,128.85,B,B1,CTT,0.0,OWN,96000.0,Not Verified,2026-05-10,Fully Paid,credit_card,LC,902xx,CA,10.25,0,1992-03-01,1,13,1,6516,0.274,30,1.0
513948,12000,12000,36,0.1099,392.83,B,B4,United States Air Force,10.0,RENT,72324.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Consolidation,997xx,AK,19.66,0,1998-08-01,0,6,0,21950,0.907,12,0.0
513944,9000,9000,36,0.1793,325.06,E,E5,UVA Health System,10.0,MORTGAGE,87000.0,Source Verified,2026-05-10,Fully Paid,debt_consolidation,freedom,229xx,VA,9.78,0,1993-07-01,0,9,0,13245,0.581,16,0.0
513936,17500,17500,36,0.1311,590.54,C,C2,"Arena Pharmaceuticals, Inc.",8.0,MORTGAGE,58000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Seeking Debt Consolidation Loan,921xx,CA,20.81,0,1999-07-01,0,13,0,42800,0.758,21,0.0
513912,15000,15000,36,0.1348,508.87,C,C3,Seacoast Supply,10.0,MORTGAGE,66396.0,Verified,2026-05-10,Fully Paid,debt_consolidation,Cleaning House,365xx,AL,15.27,0,1999-09-01,2,10,0,24826,0.603,47,0.0
513896,5500,5500,36,0.0714,170.17,A,A3,Duda Farm Fresh Foods,6.0,MORTGAGE,64000.0,Not Verified,2026-05-10,Fully Paid,other,5082010,334xx,FL,8.98,0,1989-05-01,1,12,0,11202,0.076,22,0.0
513889,11200,11200,36,0.1136,368.61,B,B5,city of san francisco,10.0,RENT,71000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,debt consolidation,940xx,CA,13.08,0,1998-02-01,0,10,1,7232,0.528,25,1.0
513881,2000,2000,36,0.0988,64.43,B,B1,Courtyard by Marriott ,5.0,OWN,12000.0,Not Verified,2026-05-10,Fully Paid,vacation,2010,175xx,PA,7.0,0,1998-09-01,1,3,0,831,0.098,6,0.0
513146,10400,10400,36,0.1496,360.33,D,D2,Ourisman Honda,2.0,MORTGAGE,84000.0,Not Verified,2026-05-10,Fully Paid,other,Pay for son's studies,201xx,VA,1.1,0,1926-10-06,1,3,0,2965,0.46,4,0.0
513755,12000,12000,36,0.1385,409.25,C,C4,Waseca County,10.0,MORTGAGE,52000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Consolidate to One Payment,560xx,MN,21.42,1,1984-07-01,1,14,1,35536,0.85,25,1.0
513842,8000,8000,36,0.0751,248.88,A,A4,"Beckman Coulter, Inc",10.0,MORTGAGE,85100.0,Not Verified,2026-05-10,Fully Paid,home_improvement,Home improvements @ 8K,331xx,FL,2.1,0,1995-10-01,1,14,0,6314,0.093,26,0.0
513829,9000,9000,36,0.1025,291.47,B,B2,"Professional Networks, Inc.",6.0,OWN,37000.0,Source Verified,2026-05-10,Fully Paid,credit_card,Vegetarian Triathlete Seeks Payoff for Citi Loan,243xx,VA,19.46,0,2000-03-01,0,8,0,1328,0.198,25,0.0
513806,7000,7000,36,0.0788,218.97,A,A5,Wells Fargo Auto Finance,3.0,RENT,40000.0,Not Verified,2026-05-10,Fully Paid,credit_card, Personal Loan,574xx,SD,10.41,0,1998-11-01,1,8,0,6575,0.424,18,0.0
513786,10000,10000,36,0.1099,327.36,B,B4,"Hughes Telematics, Inc.",2.0,RENT,46999.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Credit Card Pay Off,300xx,GA,7.15,0,1998-12-01,2,14,0,9345,0.635,32,0.0
513777,12000,12000,36,0.1099,392.83,B,B4,Medical Clinic of Redlands/Urgent Care ,1.0,RENT,82560.0,Not Verified,2026-05-10,Fully Paid,credit_card,Physician Assistant seeking Credit Card refinancing,925xx,CA,17.02,0,1994-12-01,1,13,1,9427,0.664,31,1.0
513778,5000,5000,36,0.0788,156.41,A,A5,Cardinal Health,9.0,MORTGAGE,60000.0,Verified,2026-05-10,Fully Paid,debt_consolidation,Personal Loan,432xx,OH,16.84,0,1995-01-01,0,18,0,22954,0.426,38,0.0
513757,24250,24250,36,0.1099,793.83,B,B4,The Advisory Board Company,3.0,RENT,87000.0,Verified,2026-05-10,Fully Paid,debt_consolidation,Debt Consolidation Loan,200xx,DC,23.03,0,1997-10-01,0,11,0,48466,0.613,48,0.0
513720,8000,8000,36,0.1459,275.72,D,D1,Straub Clinic & Hospital,5.0,RENT,38918.4,Not Verified,2026-05-10,Fully Paid,car,Consolidation of High Interest Loan,968xx,HI,8.39,0,1998-07-01,1,3,0,0,0.034,10,0.0
513649,24000,24000,36,0.1099,785.65,B,B4,Eclipsys Corporation,10.0,MORTGAGE,150000.0,Verified,2026-05-10,Fully Paid,home_improvement,Home Improvements,300xx,GA,19.27,0,1983-02-01,0,11,0,45989,0.431,25,0.0
513698,15000,15000,36,0.1385,511.56,C,C4,FannieMae,0.0,MORTGAGE,100000.0,Verified,2026-05-10,Fully Paid,small_business,Small business loan,762xx,TX,18.73,0,1997-07-01,0,10,0,14663,0.889,18,0.0
513687,6000,6000,36,0.1136,197.47,B,B5,Invesco,2.0,RENT,140000.0,Source Verified,2026-05-10,Fully Paid,home_improvement,New Baby Furniture and playground,117xx,NY,3.61,0,1999-07-01,0,5,0,524,0.291,9,0.0
513646,12000,12000,36,0.1273,402.8,C,C1,"Vumii, Inc.",0.0,MORTGAGE,87000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,LC,303xx,GA,16.07,0,1996-10-01,2,14,0,13440,0.366,36,0.0
513640,5000,5000,36,0.1348,169.63,C,C3,penrose main hospital,8.0,MORTGAGE,30000.0,Not Verified,2026-05-10,Charged Off,debt_consolidation,hard working mom,808xx,CO,13.44,0,1999-08-01,1,20,0,7168,0.264,36,0.0
513588,5000,5000,36,0.1496,173.24,D,D2,dch auto group,6.0,OWN,33000.0,Source Verified,2026-05-10,Charged Off,debt_consolidation,get back on track,085xx,NJ,22.29,0,1926-10-02,0,4,0,1732,0.94,14,0.0
510753,6000,6000,36,0.0751,186.66,A,A4,holman ford,10.0,OWN,54000.0,Not Verified,2026-05-10,Fully Paid,other,weekend pleasure,080xx,NJ,18.47,0,1998-10-01,2,13,0,6273,0.436,29,0.0
513343,7000,7000,36,0.0714,216.58,A,A3,MWV,5.0,MORTGAGE,47000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,my loan,244xx,VA,13.53,0,1926-11-03,0,21,0,4935,0.094,37,0.0
513542,5000,5000,36,0.1273,167.84,C,C1,post office,10.0,MORTGAGE,6000000.0,Source Verified,2026-05-10,Fully Paid,home_improvement,home improvment,939xx,CA,0.01,0,1926-01-01,1,2,0,1434,0.377,10,0.0
513523,2800,2800,36,0.1607,98.55,D,D5,Cranley Surgical Associates,1.0,MORTGAGE,24000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Personal,452xx,OH,5.0,1,1999-05-01,0,3,0,3985,0.996,8,0.0
513468,2650,2650,36,0.0988,85.36,B,B1,SPAWAR Systems Center,1.0,MORTGAGE,60589.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Rell Consolidated Loan,919xx,CA,9.31,0,1998-12-01,0,14,0,11270,0.616,26,0.0
513401,5000,5000,36,0.0988,161.06,B,B1,THE CITIZENS BANK,5.0,OWN,16800.0,Not Verified,2026-05-10,Fully Paid,other,Serendipity,359xx,AL,11.36,0,1998-09-01,0,9,0,3743,0.35,12,0.0
513431,14000,14000,36,0.0788,437.93,A,A5,le parisien,10.0,OWN,60000.0,Not Verified,2026-05-10,Fully Paid,home_improvement,i have excellent credit and a great payment history,607xx,IL,21.02,0,1993-02-01,0,9,0,18449,0.279,25,0.0
509224,20000,20000,36,0.1136,658.23,B,B5,mozzone lumber,10.0,MORTGAGE,48000.0,Verified,2026-05-10,Fully Paid,debt_consolidation,land,027xx,MA,6.38,0,1996-08-01,1,12,0,9898,0.243,39,0.0
513378,15000,15000,36,0.1385,511.56,C,C4,Snagajob.com,3.0,MORTGAGE,135000.0,Verified,2026-05-10,Charged Off,debt_consolidation,Executive Needs Cash between now and bonus,238xx,VA,10.74,1,1992-12-01,1,10,0,5392,0.465,46,0.0
513366,5000,5000,36,0.1273,167.84,C,C1,The Cutting Corporation,6.0,RENT,30000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Help me!,210xx,MD,16.72,0,1926-04-03,0,8,0,2365,0.739,11,0.0
513341,25000,25000,36,0.1311,843.63,C,C2,NY Daily News,0.0,RENT,106000.0,Verified,2026-05-10,Charged Off,major_purchase,Eager to take the next step in my life,074xx,NJ,8.42,0,1999-12-01,2,3,0,4042,0.763,16,0.0
510886,10000,10000,36,0.0714,309.4,A,A3,Dakota Retail Technologies,5.0,MORTGAGE,38400.0,Not Verified,2026-05-10,Fully Paid,home_improvement,Home Improvement,571xx,SD,10.97,0,1998-06-01,0,6,0,1589,0.111,18,0.0
512973,6000,6000,36,0.1025,194.31,B,B2,Rock Hill School district,10.0,MORTGAGE,58125.48,Not Verified,2026-05-10,Fully Paid,small_business,Rocks,297xx,SC,0.0,0,1998-12-01,0,2,0,0,0.0,17,0.0
513134,3200,3200,36,0.1422,109.71,C,C5,Madison Sherriffs,10.0,MORTGAGE,40800.0,Not Verified,2026-05-10,Fully Paid,home_improvement,Home improvement loan ,229xx,VA,0.56,2,2000-07-01,3,4,0,502,0.077,20,0.0
513225,6100,6100,36,0.0751,189.77,A,A4,fairfeild inn and suits,2.0,OWN,12000.0,Not Verified,2026-05-10,Fully Paid,home_improvement,home repairs,624xx,IL,0.0,0,2000-06-01,1,5,0,0,0.0,23,0.0
507698,20000,20000,36,0.1025,647.7,B,B2,Enterprise Fleet Management,10.0,MORTGAGE,65000.0,Verified,2026-05-10,Fully Paid,debt_consolidation,WGD,774xx,TX,21.06,0,1989-09-01,0,16,0,16039,0.163,30,0.0
513273,11200,11200,36,0.0788,350.34,A,A5,Xenon Investment Corp,2.0,RENT,40000.0,Verified,2026-05-10,Fully Paid,debt_consolidation,Consolidating Debt - Conservative money management,900xx,CA,6.15,0,1926-08-03,1,5,0,2292,0.028,12,0.0
513262,14400,14400,36,0.1136,473.92,B,B5,Analysis Group  Inc.,1.0,RENT,75000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Complete Debt Consolidation Loan for Economic Consultant,945xx,CA,4.27,0,1991-03-01,0,3,1,127,0.063,6,0.0
513261,18000,18000,36,0.1348,610.64,C,C3,Metraflex,6.0,RENT,58000.0,Verified,2026-05-10,Fully Paid,educational,Education,606xx,IL,8.69,0,1926-10-03,2,6,0,3074,0.277,10,0.0
513263,6600,6600,36,0.1533,229.87,D,D3,c&t auto service and sears auto center,2.0,RENT,30000.0,Verified,2026-05-10,Charged Off,educational,selah,017xx,MA,10.88,0,1926-12-06,0,11,0,4127,0.573,11,0.0
505762,25000,25000,36,0.1273,839.16,C,C1,ThyssenKrupp Elevator,5.0,MORTGAGE,110004.0,Verified,2026-05-10,Fully Paid,credit_card,Credit Consolidation,802xx,CO,10.88,0,1994-03-01,0,9,0,27291,0.764,24,0.0
513245,6000,6000,36,0.1459,206.79,D,D1,Coretechs,0.0,RENT,25200.0,Not Verified,2026-05-10,Fully Paid,major_purchase,Professional who needs surgery,940xx,CA,20.05,0,1926-11-01,0,3,0,0,0.0,11,0.0
503044,8000,8000,36,0.1607,281.56,D,D5,Contech Construction Products,5.0,RENT,28800.0,Not Verified,2026-05-10,Fully Paid,medical,Step Forward,972xx,OR,3.13,0,1926-02-03,0,3,0,0,0.0,14,0.0
513189,16800,16800,36,0.1459,579.02,D,D1,State College Borough,10.0,MORTGAGE,54000.0,Verified,2026-05-10,Fully Paid,debt_consolidation,Bill Reconstruction,168xx,PA,24.38,0,1999-04-01,3,4,1,1274,0.398,23,1.0
513168,6000,6000,36,0.1645,212.27,E,E1,HBO LATIN AMERICA PRODUCTION SERVICES LC,6.0,RENT,60000.0,Source Verified,2026-05-10,Charged Off,house,tito,330xx,FL,1.48,1,1999-11-01,1,2,0,2466,0.705,14,0.0
512178,10000,10000,36,0.157,350.11,D,D4,big o tires,6.0,MORTGAGE,70000.0,Not Verified,2026-05-10,Fully Paid,small_business,business start up loan,597xx,MT,17.25,1,1926-05-03,2,12,0,5457,0.459,24,0.0
464514,6000,6000,36,0.0988,193.27,B,B1,Chrysler LLC,10.0,RENT,120000.0,Not Verified,2026-05-10,Fully Paid,educational,Carnegie Mellon Summer Class,483xx,MI,6.41,0,1926-08-03,3,10,0,14096,0.701,21,0.0
417906,12000,12000,36,0.1099,392.83,B,B4,Merced City School District,5.0,RENT,62000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Debt consolidation,953xx,CA,22.97,0,1996-01-01,0,11,0,25974,0.792,25,0.0
513180,9000,9000,36,0.0751,279.99,A,A4,Macys Inc,3.0,RENT,42000.0,Verified,2026-05-10,Fully Paid,medical,Surgery,038xx,NH,10.0,1,1999-12-01,1,14,0,5020,0.075,27,0.0
513145,10000,10000,36,0.1273,335.67,C,C1,Mountainview Hospital,10.0,MORTGAGE,60000.0,Source Verified,2026-05-10,Charged Off,debt_consolidation,pay my bills and I will pay you back,891xx,NV,13.58,0,1995-10-01,0,6,0,18905,0.927,12,0.0
512406,11200,11200,36,0.1099,366.64,B,B4,Las Vegas Wranglers Hockey,7.0,MORTGAGE,122004.0,Source Verified,2026-05-10,Fully Paid,major_purchase,Economy Restructuring,891xx,NV,12.49,0,1989-08-01,0,9,0,49625,0.06,19,0.0
513120,5000,5000,36,0.1273,167.84,C,C1,IBM,8.0,MORTGAGE,138996.0,Verified,2026-05-10,Charged Off,other,MySonSchool,925xx,CA,8.12,0,1998-04-01,1,8,0,41421,0.927,22,0.0
513100,13000,13000,36,0.157,455.15,D,D4,Quick Chek Corp,2.0,RENT,24000.0,Source Verified,2026-05-10,Charged Off,debt_consolidation,Pay Off High Interest Credit Cards.,070xx,NJ,9.1,0,1926-02-07,1,4,0,8427,0.544,11,0.0
513069,5000,5000,36,0.1459,172.33,D,D1,U.S. Army,8.0,RENT,58880.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Debt,750xx,TX,16.47,0,1926-11-03,0,6,0,10814,0.655,8,0.0
512184,25000,25000,36,0.1533,870.71,D,D3,Quik Stop Markets  Inc,10.0,MORTGAGE,84132.0,Verified,2026-05-10,Charged Off,debt_consolidation,consolidate,945xx,CA,15.22,2,1985-10-01,1,14,0,61764,0.548,23,0.0
513035,1800,1800,36,0.1136,59.24,B,B5,Forward Service Corporation,0.0,RENT,27000.0,Source Verified,2026-05-10,Fully Paid,credit_card,Hardworking Non-Profit Employee Wants to Refinance Her Credit Cards,544xx,WI,12.49,0,1926-10-02,0,5,0,1630,0.906,6,0.0
511973,5000,5000,36,0.0676,153.85,A,A2,US Air Force,10.0,MORTGAGE,90000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Matt's Divorce Loan,316xx,GA,11.33,0,1999-05-01,0,9,0,10643,0.263,35,0.0
512969,4300,4300,36,0.1273,144.34,C,C1,Saturn Of Richmond,7.0,RENT,52000.0,Source Verified,2026-05-10,Fully Paid,debt_consolidation,No more credit cards,231xx,VA,11.63,0,1926-02-06,1,5,0,1197,0.074,6,0.0
512970,25000,25000,36,0.1273,839.16,C,C1,Lafarge North America,1.0,RENT,103250.0,Verified,2026-05-10,Fully Paid,credit_card,Payoff Citi,201xx,VA,17.4,0,2000-11-01,0,6,0,66459,0.664,25,0.0
512022,15000,15000,36,0.1459,516.98,D,D1,Extreme Networks,3.0,RENT,36000.0,Not Verified,2026-05-10,Fully Paid,other,Dream Vaction and Other Personal Items,951xx,CA,17.77,0,1926-10-06,2,4,0,4106,0.467,8,0.0
512950,23000,23000,36,0.1496,796.87,D,D2,Western national,8.0,MORTGAGE,175000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Martin loan,770xx,TX,15.48,0,1995-12-01,3,12,0,3940,0.415,38,0.0
512619,20000,20000,36,0.1136,658.23,B,B5,Bristol School Department.,4.0,RENT,45000.0,Verified,2026-05-10,Fully Paid,debt_consolidation,Consolidation,029xx,RI,12.96,0,1998-07-01,5,6,0,17898,0.423,25,0.0
512915,24000,24000,36,0.1422,822.82,C,C5,Not Disclosed,3.0,RENT,170000.0,Verified,2026-05-10,Fully Paid,debt_consolidation,Debt Consolidation,061xx,CT,8.8,0,1973-04-01,1,11,0,7482,0.206,24,0.0
512859,6000,6000,36,0.1273,201.4,C,C1,city of dixon,9.0,MORTGAGE,80000.0,Not Verified,2026-05-10,Fully Paid,car,honest borrower,956xx,CA,17.61,3,1995-02-01,0,10,0,1694,0.139,29,0.0
512824,14000,14000,36,0.1348,474.94,C,C3,Lahey Clinic,10.0,RENT,122000.0,Not Verified,2026-05-10,Fully Paid,house,Closing Costs and Lending Club Consolidation,019xx,MA,7.54,3,1980-09-01,1,15,0,1018,0.103,47,0.0
510779,7200,7200,36,0.1422,246.85,C,C5,deCarta  Inc,0.0,RENT,82500.0,Not Verified,2026-05-10,Fully Paid,other,Computer Science graduate makes good,951xx,CA,2.02,1,1926-12-01,1,5,0,1399,0.424,10,0.0
512756,20000,20000,36,0.1311,674.9,C,C2,CSU Northridge,6.0,RENT,38004.0,Verified,2026-05-10,Fully Paid,debt_consolidation,Candice's Loan,913xx,CA,15.0,0,1998-11-01,0,10,0,13156,0.769,18,0.0
512739,5000,5000,36,0.0988,161.06,B,B1,SIEMENS DX,7.0,MORTGAGE,66000.0,Not Verified,2026-05-10,Fully Paid,credit_card,A QUICK PAY DAY,197xx,DE,16.18,0,1995-04-01,1,8,0,27163,0.774,35,0.0
512716,20000,20000,36,0.1422,685.69,C,C5,CHW Medical Foundation,0.0,RENT,99996.0,Verified,2026-05-10,Fully Paid,debt_consolidation,Temporary loan prior to increased income,958xx,CA,13.18,0,1997-06-01,0,10,0,55051,0.944,37,0.0
512740,7000,7000,36,0.1348,237.47,C,C3,Braxton Financial LLC,5.0,MORTGAGE,74400.0,Not Verified,2026-05-10,Charged Off,credit_card,Freeatlast101,450xx,OH,19.94,1,1993-10-01,1,15,0,17297,0.832,27,0.0
512699,5000,5000,36,0.1311,168.73,C,C2,Sims Chevrolet,3.0,RENT,17676.0,Not Verified,2026-05-10,Fully Paid,other,loan,440xx,OH,13.1,0,1926-10-05,0,3,0,687,0.687,5,0.0
512697,25000,25000,36,0.1025,809.62,B,B2,US Dept. of Labor,8.0,MORTGAGE,87700.0,Verified,2026-05-10,Fully Paid,debt_consolidation,Gov. Attorney With 2 Young Kids,641xx,MO,1.46,0,1997-11-01,0,13,0,15601,0.289,48,0.0
431052,9600,9600,36,0.0751,298.65,A,A4,Situs Ergonomics,4.0,MORTGAGE,45760.0,Not Verified,2026-05-10,Fully Paid,credit_card,Looking to pay off my only credit card,995xx,AK,24.94,0,1999-02-01,0,12,0,5940,0.526,20,0.0
512656,19000,19000,36,0.1136,625.32,B,B5,Denton County,10.0,MORTGAGE,48600.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,DEBT FREE FOREVER,762xx,TX,22.44,0,1997-07-01,1,9,0,18855,0.792,20,0.0
512665,2000,2000,36,0.1459,68.93,D,D1,Santa Barbara City College,10.0,RENT,78000.0,Source Verified,2026-05-10,Fully Paid,major_purchase,Home,931xx,CA,6.23,0,1995-09-01,2,8,0,4401,0.899,15,0.0
512659,11200,11200,36,0.1385,381.97,C,C4,JP Morgan Chase,0.0,RENT,50000.0,Source Verified,2026-05-10,Fully Paid,credit_card,Rescue From High Interest,701xx,LA,22.27,1,1926-04-02,2,9,0,10244,0.877,21,0.0
512652,8400,8400,36,0.1348,284.97,C,C3,National Semiconductor,0.0,RENT,78600.0,Verified,2026-05-10,Fully Paid,debt_consolidation,Putting my medical issues behind me and getting on with life!,951xx,CA,8.96,0,1996-12-01,2,5,0,1461,0.913,13,0.0
512647,4000,4000,36,0.1099,130.95,B,B4,National Weather Service,10.0,MORTGAGE,114000.0,Not Verified,2026-05-10,Fully Paid,debt_consolidation,Consolidation Loan,930xx,CA,13.77,1,1992-10-01,0,9,0,80915,0.476,32,0.0
512640,17000,17000,36,0.1025,550.55,B,B2,Sanofi-Aventis Pharmaceuticals ,8.0,RENT,59000.0,Not Verified,2026-05-10,Charged Off,debt_consolidation,Debt Consildation for Funeral Expenses and School,070xx,NJ,13.14,0,1985-12-01,2,8,0,16740,0.515,12,0.0
512147,14000,14000,36,0.1136,460.76,B,B5,UPS,6.0,RENT,45000.0,Not Verified,2026-05-10,Fully Paid,home_improvement,Short-Term Rehab Loan,601xx,IL,22.24,0,1926-09-01,2,14,0,16540,0.795,32,0.0
512595,7200,7200,36,0.1385,245.55,C,C4,RSM McGladrey,4.0,MORTGAGE,115000.0,Source Verified,2026-05-10,Fully Paid,renewable_energy,Energy Improvement,928xx,CA,15.86,0,1998-02-01,2,18,0,29219,0.499,31,0.0
512167,12000,12000,36,0.1645,424.53,E,E1,Roger George Rentals,9.0,RENT,44004.0,Source Verified,2026-05-10,Fully Paid,debt_consolidation,Life changing loan,916xx,CA,22.47,0,1926-05-02,1,16,0,16345,0.945,32,0.0
512580,22000,22000,36,0.1459,758.23,D,D1,AMERICAN FURNITURE WAREHOUSE,3.0,MORTGAGE,84000.0,Verified,2026-05-10,Fully Paid,debt_consolidation,COMBINE CREDIT CARDS/LOWER RATE,808xx,CO,16.26,0,1991-06-01,0,8,0,23295,0.856,41,0.0
512562,2500,2500,36,0.0676,76.93,A,A2,Dept. of Public Health - KY,9.0,MORTGAGE,38400.0,Not Verified,2026-05-10,Fully Paid,credit_card,"Honest guy, pays on time, consistent, loyal",406xx,KY,4.38,0,1992-08-01,1,6,0,4342,0.319,24,0.0
